"firstComment","imageUrl","likesCount","locationName","ownerUsername","timestamp","url"
"Lagi kuliah, pengen magang, atau baru lulus dan lagi nyari kerja? Pas banget! Kenalin, podcast Obrolan Warung dari Warung Pintar! Dengerin obrolan-obrolan soal mitos-mitos atau momok yang bikin kamu bingung atau galau di dunia kerja yang dibawain dengan ringan di sini.

Di episode pertama ini, kita kedatangan Kak Agung Bezharie, CEO Warung Pintar, yang bahas topik seputar dunia perkuliahan. Penasaran? Langsung meluncur ke Spotify, Soundcloud dan Apple Podcast aja ya!","https://scontent-atl3-1.cdninstagram.com/vp/05810567e30a11ec3bd24889e4c5912f/5DF1ABF2/t51.2885-15/e35/64738904_178989539764772_1860966140749241180_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","430",,"warungpintar.co","2019-06-24T04:07:17.000Z","https://www.instagram.com/p/BzFBkjLAG1H"
"Warung memang tempat paling pas buat ngumpul! Mau buat ngomongin masalah receh sampai yang serius pun, warung tetep aja asik!","https://scontent-atl3-1.cdninstagram.com/vp/d9f995c3bbee312f21a0244d2715a39a/5DDD7BE1/t51.2885-15/e35/64317358_136250037570806_1257965692486086912_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","275",,"warungpintar.co","2019-06-23T09:33:29.000Z","https://www.instagram.com/p/BzDCG4qgH5k"
"Jangan pernah lupa: mau itu di kantor, rumah, atau warung; sama temen, keluarga atau Juragan warung, selalu terapkan budaya 5 S, yaitu Senyum, Salam, Sapa, Sopan dan Santun ya!","https://scontent-atl3-1.cdninstagram.com/vp/ce254a703212d83324f5cc4198f00448/5DF4FA22/t51.2885-15/e35/64496682_145038446671009_1163493882383229619_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","203",,"warungpintar.co","2019-06-22T08:38:34.000Z","https://www.instagram.com/p/BzAXB0gg5Go"
"Kembali mengingatkan buat Sobat Warung yang mau jadi bagian dari Warung Pintar: Ini kesempatan kamu!

Kami mencari kandidat terbaik di posisi:
1. Tax & Accounting Officer 
2. Warung Facilitator Staff (Field)
3. Sales Canvassing Staff (Field)
4. Warung Acquisitions Staff (Field)
5. HR Business Partner
6. Regional Head
7. Distributional Head
8. Asset Head
dan masih banyak lagi (cek https://warungpintar.co.id/karir)

Datang dan bawa CV kamu ke Walk-in Interview, 22 Juni - 23 Juni 2019, pukul 10:00-16:00 WIB di Warung Pintar (Kantor Lauser), Jl. Lauser 28, Kebayoran Baru, Jakarta Selatan.

Info lebih lanjut hubungi Susan - 08986183149","https://scontent-atl3-1.cdninstagram.com/vp/4bb9f577e055c873449d0e09c4bcb136/5DDFEDD0/t51.2885-15/e35/65303639_268057414040188_8926577543221429222_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","277",,"warungpintar.co","2019-06-21T07:25:50.000Z","https://www.instagram.com/p/By9p6OVg7-h"
"Kapan lagi bisa isi perut sama makanan enak nan murah sambil nge-charge handphone dan pake Wi-Fi? Ya cuma di Warung Pintar dong ~~","https://scontent-atl3-1.cdninstagram.com/vp/58858ba61ac27db7e5c5c72c89789515/5E139AA2/t51.2885-15/e35/61970368_334660840542443_3146481390584058917_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","362",,"warungpintar.co","2019-06-20T08:47:44.000Z","https://www.instagram.com/p/By7OfKgAYyQ"
"Minum kopi di Warung Pintar sambil dengerin Warung Pojok versi Alm. Benyamin Sueb bisa jadi salah satu cara kamu buat menikmati hari ini. Yuhuuu~","https://scontent-atl3-1.cdninstagram.com/vp/c89f616bbae2b503bb473bb8812db74a/5DF4544C/t51.2885-15/e35/62501157_2667968773264188_2971256838262337055_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","106",,"warungpintar.co","2019-06-19T08:24:21.000Z","https://www.instagram.com/p/By4nBD3g95Y"
"Semangat bak nama tengahnya. Pak Mintarso yang dulu pernah hampir gulung tikar, perlahan bangkit setelah bertemu Warung Pintar.

Buat kamu yang kebingungan bagaimana memulai usaha lagi dari nol, ayo daftar Warung Pintar sekarang. Klik link di bio untuk tahu lebih lanjut","https://scontent-atl3-1.cdninstagram.com/vp/e2ca7f894e71b9f2953eb1ceb4a2086d/5DD195E3/t51.2885-15/e35/62450610_1055172988006134_8267414139770257734_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","148",,"warungpintar.co","2019-06-18T07:59:11.000Z","https://www.instagram.com/p/By1_V4Fgexp"
"PANGGILAN KEPADA SELURUH JURAGAN WARUNG PINTAR MAUPUN PARA PENGUNJUNG WARUNG PINTAR

Untuk para pengujung Warung Pintar sekalian, kalau ada info terkait Warung Pintar dengan makanan & minuman paling unik dan enak, kasih tahu kami ya! Biar kami kunjungi.

Untuk para Juragan Warung Pintar, kalau mau berbagi resep-resep unik makanan & minuman kamu, kasih tahu kami juga ya! Biar kami datengin.

Yuk saling berbagi, biar bisa tumbuh bareng warung sama-sama 🙂🙂🙂","https://scontent-atl3-1.cdninstagram.com/vp/161ac96bbe0d071d5ff4a175015ddba8/5DD13CB9/t51.2885-15/e35/64904578_194469368201067_449552664493831639_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","188",,"warungpintar.co","2019-06-17T10:05:30.000Z","https://www.instagram.com/p/ByzpAIDgIW4"
"Hadeuhhh 😂😂 celotehan yang keluar dari mulut pengunjung warung ada ada aja ya. Coba dong, celotehan paling aneh yang pernah kamu denger selama di warung boleh kasih tahu di kolom komen ya 😄😄","https://scontent-atl3-1.cdninstagram.com/vp/c020dac0e79e46b7cea0e22328be67a4/5DE5E7BE/t51.2885-15/e35/62154002_341397599886422_2150753630702113764_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","279",,"warungpintar.co","2019-06-16T05:32:12.000Z","https://www.instagram.com/p/Bywk7jxAha5"
"Walk-in interview Warung Pintar yuk! Bawa CV kamu tanggal
22-23 Juni 2019, 10:00-16:00 WIB, di Warung Pintar (Kantor Lauser). Jl. Lauser 28, Kebayoran Baru. Jakarta Selatan.

Kita mencari kandidat terbaik buat ngisi posisi:
1. Tax & Accounting Officer 
2. Warung Facilitator Staff (Field)
3. Sales Canvassing Staff (Field)
4. Warung Acquisitions Staff (Field)
5. HR Business Partner

Info lebih lanjut hubungi Susan - 08986183149","https://scontent-atl3-1.cdninstagram.com/vp/66772d0c9b41220b7a1beb60082800e8/5DDAEF24/t51.2885-15/e35/61801084_2411979385688344_5335155552418506033_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","367",,"warungpintar.co","2019-06-15T03:07:21.000Z","https://www.instagram.com/p/BytvjtkAPWw"
"Ibu Mursidah menjadi inspirasi untuk terus menyalakan semangat kita, apapun alasannya.
Terima kasih, Bu Mursidah.

Saksikan cerita lengkap dari para pedagang yang tetap berjualan di tengah aksi 22 Mei kemarin di https://cutt.ly/tetapdagang","https://scontent-atl3-1.cdninstagram.com/vp/3a05ffbd0f58eb03e8b23cfbb5f651e8/5D5A4C73/t51.2885-15/e35/61749121_801378460258485_4262377158554210916_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","118",,"warungpintar.co","2019-06-14T10:29:38.000Z","https://www.instagram.com/p/Byr9LEFgmaa"
"Yuk, sapa Warung Pintar yang baru beroperasi! Cek nama-namanya ya, siapa tahu warungnya dekat rumah kamu 😉","https://scontent-atl3-1.cdninstagram.com/vp/6a244b3bfd0a9e873c27a68b8c3ba866/5DE61003/t51.2885-15/e35/61749121_147667636313114_4688528572664989273_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","329",,"warungpintar.co","2019-06-13T09:12:45.000Z","https://www.instagram.com/p/BypPyP3gA5E"
"Kreatif adalah kata yang tepat untuk menggambarkan diri Ridwansyah, Juragan warung Makmur IV 1. Pernah bekerja di perusahaan sebagai tenaga IT dan punya seorang ibu yang dulu adalah seorang agen minyak, menjadikan laki-laki yang bercita-cita untuk memberangkatkan keluarganya berangkat umroh ini, punya bekal saat bergabung dengan Warung Pintar.

Yang makin kerennya lagi, Pak Ridwan rajin memberikan tontonan ke pelanggan warungnya berupa film-film. Dengan begini, Pak Ridwan berharap para pelanggan warungnya makin betah menghabiskan hari-hari di warung miliknya.

#CeritaJuragan","https://scontent-atl3-1.cdninstagram.com/vp/aeeb41e9dc35af00215223ff17a6a359/5DF28E17/t51.2885-15/e35/61013278_2344343405788582_5604269022615685205_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","289",,"warungpintar.co","2019-06-12T09:34:52.000Z","https://www.instagram.com/p/BymthbQAnMF"
"Kalau kamu lagi naik motor perjalanan jauh terus ketemu gerobak kuning yang bikin silau mata, coba aja berhenti sebentar. Siapa tahu kamu ketemu Warung Pintar di jalan 😁😁😁 #CelotehMawar","https://scontent-atl3-1.cdninstagram.com/vp/a9eef470ee2cd5c9fb86cb8a0effa9d4/5E1163A7/t51.2885-15/e35/61208290_451655232235180_3783856575216666322_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","296",,"warungpintar.co","2019-06-11T10:29:49.000Z","https://www.instagram.com/p/BykPBA8gbsh"
"Apapun yang terjadi, keluarga tetap nomor satu.
Terima kasih atas inspirasinya, Pak Nimas Jaini. 
Saksikan cerita lengkap dari para pedagang yang tetap berjualan di tengah aksi 22 Mei kemarin di (https://cutt.ly/tetapdagang)","https://scontent-atl3-1.cdninstagram.com/vp/2f7df3dd84a052196c1ef7f2da681b57/5D5A1D2D/t51.2885-15/e35/64298623_150596946077793_2743566885821357444_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","84",,"warungpintar.co","2019-06-11T03:15:34.000Z","https://www.instagram.com/p/ByjdLNtAQWd"
"Di Warung Pintar, kami ingin selalu memberikan yang terbaik untuk Juragan dan para pengunjung. Maka dari itu, Warung Pintar akan terus berkembang dalam memberikan inovasi-inovasi berjualan melalui penggunaan teknologi. Menurut kamu, teknologi kayak gimana sih yang wajib ada di Warung Pintar? 🤔🤔 #SerbaSerbiWarung","https://scontent-atl3-1.cdninstagram.com/vp/1b99d7e06244689b3dd6e5552ab2698b/5DD9368D/t51.2885-15/e35/62426366_2382032622078119_2217048349074545273_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","223",,"warungpintar.co","2019-06-10T07:55:07.000Z","https://www.instagram.com/p/ByhYhB8Abtg"
"Hari minggu memang paling enak nongkrong bareng temen di warung tersayang. Coba kasih tahu MaWar dong, Warung Pintar kesayangan kamu tiap nongkrong sama teman di mana? 😉

#CelotehMawar","https://scontent-atl3-1.cdninstagram.com/vp/a0ca5d6b5c2c7b5ae240e8487b3d4a8e/5DD96018/t51.2885-15/e35/62267723_109403336856838_4498985831871286569_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","221",,"warungpintar.co","2019-06-09T07:54:02.000Z","https://www.instagram.com/p/ByezmMrgiey"
"Biar nggak ketinggalan zaman, di Warung Pintar melakukan transaksi juga bisa menggunakan yang namanya PoS atau Point of Sale. Nah, PoS ini berfungsi untuk memudahkan proses penghitungan barang yang dibeli oleh para pengunjung Warung Pintar. Keren kan? Kapan lagi ada warung tapi rasa minimarket? Yuk rame-rame jajan keren di Warung Pintar 🤩🤩 #SerbaSerbiWarung","https://scontent-atl3-1.cdninstagram.com/vp/4b5f1e8711335af238d2ff9b6e0c7c24/5DDCC1C5/t51.2885-15/e35/60845351_2382284998685052_9000883390022357180_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","310",,"warungpintar.co","2019-06-08T05:02:51.000Z","https://www.instagram.com/p/Byb7NliggDC"
"Berawal dari keinginan memiliki warung sendiri, Juragan yang dulu bekerja sebagai kuli bangunan ini sempat bingung memulai karena hanya punya sedikit modal.

Untungnya, gerobak dan teknologi canggih di dalamnya dipinjamkan langsung oleh Warung Pintar. Meski sempat kesulitan karena warungnya serba teknologi, Juragan Warung Dewa 1 ini terus berusaha dengan belajar dan bertanya ke banyak orang.

Hingga hari ini, Bapak yang berdagang sekaligus menjaga orang tua-nya di rumah ini, mampu bangkit dan menjaga warungnya tetap stabil.

#CeritaJuragan","https://scontent-atl3-1.cdninstagram.com/vp/32c74698937402fde1f17ed0dde3c13f/5DD46961/t51.2885-15/e35/61172376_661860897572747_6716782281083597942_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","437",,"warungpintar.co","2019-06-07T08:12:06.000Z","https://www.instagram.com/p/ByZsEx8AwXr"
"Hayoo,

Siapa yang dari kecil kebiasaan beli gorengan 3 ambilnya 5? Di Warung Pintar jangan macem-macem kayak gitu ya! Soalnya, akan ada kamera pengawas yang siap menangkap gerak-gerik kamu di warung 😁😁😁 #CelotehMawar","https://scontent-atl3-1.cdninstagram.com/vp/fd7c670932c5bf97363e605040e4a0e8/5DE6A8FF/t51.2885-15/e35/61354900_2130821353694904_2261946197495524671_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","244",,"warungpintar.co","2019-06-06T04:40:43.000Z","https://www.instagram.com/p/ByWvFr2APAH"
"Selamat Hari Raya Idul Fitri 1 Syawal 1440 H

Semoga di hari yang penuh dengan momen maaf-memaafkan ini, kita mampu tergerak untuk menjadi pribadi yang lebih baik setiap harinya. 🙂

#KabarWarungPintar","https://scontent-atl3-1.cdninstagram.com/vp/078a7d5ed0ad5a19d80f6ed0acef5cae/5DD78EA4/t51.2885-15/e35/61075248_460690031407856_3229753336751848420_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","341",,"warungpintar.co","2019-06-05T01:22:43.000Z","https://www.instagram.com/p/ByTzomaAJp-"
"Sepanjang perjalanan Warung Pintar, program relawan terus dibuka untuk mengajak para jiwa-jiwa muda agar ikut turun dalam membawa perubahan melalui Warung. Ada acara yang mengajak mereka untuk menjadi pengajar lewat Warung Pintar Mengajar, sampai menjadi mata dan telinga ekosistem warung lewat program Kawal Warung.

Kali ini, Warung Pintar kembali mengajak para anak muda untuk meluangkan waktu-nya untuk mengedukasi dan mengajak para Juragan menggunakan teknologi dalam bentuk Juragan Apps. Buat kamu yang berminat, ayo daftar di bit.ly/relawanpintar5 dan yakinkan kami bahwa kamu adalah salah satu dari 15 orang terbaik untuk menjalankan misi ini. 😀

#KabarWarungPintar","https://scontent-atl3-1.cdninstagram.com/vp/f88f1f2f71e99be72f8abf2cdbc0431b/5E1276C9/t51.2885-15/e35/61691866_345563289484127_7654839827218894330_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","353",,"warungpintar.co","2019-06-04T07:41:34.000Z","https://www.instagram.com/p/ByR6Mg-gv6_"
"Di era serba cepat seperti sekarang, kehadiran teknologi nggak boleh ditolak. Pemanfaatan teknologi justru menjadi elemen penting dalam memudahkan kegiatan operasional berbagai macam bidang. Di Warung Pintar, teknologi sudah pasti memudahkan para Juragan untuk memaksimalkan kegiatan berdagang mereka 😁

#SerbaSerbiWarung","https://scontent-atl3-1.cdninstagram.com/vp/ee07107ac1f174429ebc1a073178ded1/5E107578/t51.2885-15/e35/60858619_1253797591445534_6667234498048680563_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","194",,"warungpintar.co","2019-06-03T06:11:06.000Z","https://www.instagram.com/p/ByPLDCRAc89"
"Katanya, puasa kalau hari-hari terakhir tuh berat banget ya? Coba ceritain ke MaWar, biar kuat puasa hari ini, kamu sahurnya pake apa? 😊

#CelotehMawar","https://scontent-atl3-1.cdninstagram.com/vp/18cbdb043d1611f500348f5b1c3eccbb/5DD8042A/t51.2885-15/e35/61774641_656125128237293_1626619428832033091_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","183",,"warungpintar.co","2019-06-01T04:11:02.000Z","https://www.instagram.com/p/ByJzt4ngDeK"
"Ada yang masih inget ada acara apa pas Jum'at, 3 Mei kemarin?

Yap! Bener banget! Apalagi kalau bukan acara Piknik Bareng Juragan yang super seru! Ada games, pengumuman pemenang kontes foto & video, sharing sama Co-Founder yang selalu ingetin semangat #PintarnyaWarungPintar untuk terus belajar, berani berubah dan kerja keras, serta masih banyak lagi keseruannya.

Penasaran kan serunya kayak gimana? Tonton video ini sampai habis ya 😉","https://scontent-atl3-1.cdninstagram.com/vp/c2c994a25c0bb6d81ea7ac29e40a223e/5D5B2E6E/t51.2885-15/e35/60817439_2623507541011147_5072846884246481737_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","114",,"warungpintar.co","2019-05-31T09:05:28.000Z","https://www.instagram.com/p/ByHwKtHgHAF"
"Khusus untuk kamu, kami mengundang untuk ikut dalam Sribu Webinar.
Kali ini kami akan membahas tentang bagaimana ""Membangun Startup yang Cepat Berkembang dari 0""  bersama Kak Agung Bezharie selaku CEO Warung Pintar.
Klik link untuk info selengkapnya ya 😀😀 Link: http://bit.ly/webinar-ke-8","https://scontent-atl3-1.cdninstagram.com/vp/b176be14e2c71fd38a529ad61b3ae77f/5DDB4C80/t51.2885-15/e35/60420019_391747524768519_4939626076599609877_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","219",,"warungpintar.co","2019-05-31T03:45:14.000Z","https://www.instagram.com/p/ByHL-HZgEbb"
"Untung Warung Pintar nggak cuma ada jajanan doang, tapi TV juga! Jadi, sambil nunggu buka, ada hiburan nih kalau main ke warung 😄

#SerbaSerbiWarung","https://scontent-atl3-1.cdninstagram.com/vp/11481290aaee48cfc06a82726a675e79/5DE65663/t51.2885-15/e35/60642246_406788423503064_326127648497902717_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","153",,"warungpintar.co","2019-05-29T07:50:43.000Z","https://www.instagram.com/p/ByCeeVCArBZ"
"Hai-hai Sobat Warung!

Kemarin ada yang datang ke acara Tokopedia x DSI: Data Talk nggak? Kalau ada yang nggak sempet, MaWar ceritain sedikit nih kegiatannya.

Jadi, di acara tersebut, Kak @sofianhw dan 2 narasumber lain ngomongin tentang pentingnya Artificial Intelligence (AI); atau lebih dikenal Kecerdasan Buatan, untuk esensi sebuah perusahaan. Di acara tersebut juga kita diingetin, bahwa AI bukan ancaman kayak di film-film Hollywood, yang mampu mengambil pekerjaan manusia atau bahkan memusnahkan manusia 😱, melainkan menjadi sebuah komponen yang dapat memudahkan manusia dalam bekerja.

Acara yang juga diakhiri dengan kegiatan buka bersama ini, kedatangan berbagai macam peserta lho, mulai dari karyawan-karyawan perusahaan teknologi, mahasiswa sampai IT enthusiast.

Nah, kalau kamu tertarik dengan teknologi yang ada di Warung Pintar dan mau jadi bagiannya? Coba cek warungpintar.co.id/karir dan kalau ketemu posisi yang cocok, segera kirim CV kamu ke hr@warungpintar.co ya 😉

#KabarWarungPintar 
#WeAreHiring","https://scontent-atl3-1.cdninstagram.com/vp/fcd4994c488ef7ad530b0ad64761089a/5DE38750/t51.2885-15/e35/61246879_407336869860240_2675344159512612318_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","279",,"warungpintar.co","2019-05-28T06:07:05.000Z","https://www.instagram.com/p/Bx_t0blgh9l"
"[JADI BAGIAN DARI PERUBAHAN SEKARANG DENGAN DAFTAR RELAWAN PINTAR BATCH 5]

Kesempatan buat kamu untuk mengenal lebih dekat ekosistem warung dengan menjadi relawan. Mari daftar jadi Relawan Pintar sekarang! Baca informasi lebih lanjut di bawah ya!

PERSYARATAN:
1. Anak Muda (18-25 tahun)
2. Berdomisili di Jakarta, Depok, Tangsel & Tangkot

KEGIATAN:
Mengunjungi 15 Warung Pintar untuk mengedukasi dan mengajak mitra menggunakan Juragan Apps saat kunjungan

APA YANG KAMU DAPAT?
1. Pengalaman di dunia startup
2. Networking
3. Sertifikat
4. Kesempatan berkarir
5. Nobar

Deadline Pendaftaran: 7 Juni 2019

Tanggal penting:
1. Penutupan Pendaftaran: 7 Juni 2019
2. Briefing Volunteer Terpilih: 11 Juni 2019 (Pilih salah satu jadwal tersebut)
3. Periode Pelaksanaan Kegiatan: 12 - 26 Juni 2019
4. Farewell Dinner & Nobar: 5 Juli 2019 
CP: 081295311481 (Thor)","https://scontent-atl3-1.cdninstagram.com/vp/0a9da83582d506ead0fca929beb836e7/5DE1463D/t51.2885-15/e35/60527233_420329755189557_807040551675737671_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","326",,"warungpintar.co","2019-05-27T09:55:42.000Z","https://www.instagram.com/p/Bx9jL_ygxOk"
"Warung Pintar nggak cuma sedia mi rebus, tapi juga TV, tempat charger dan Wi-Fi gratis. Yuklah kalo nongkrong di Warung Pintar aja 😁😁😁 #SerbaSerbiWarung","https://scontent-atl3-1.cdninstagram.com/vp/6cba1e790a07bf53525879d99e1b4140/5E131623/t51.2885-15/e35/60143505_145294436608761_8464863368544622426_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","283",,"warungpintar.co","2019-05-25T07:33:27.000Z","https://www.instagram.com/p/Bx4JUVFAdLO"
"Halo Sobat Warung Sekalian!

Ada pengumuman penting nih! Buat Sobat Warung yang ingin mendaftar jadi Juragan Warung Pintar, sekarang bisa daftar lewat link baru ya! Silakan buka bit.ly/GabungJadiJuraganWP atau klik link yang ada di bio untuk mendaftar jadi Juragan. Jangan lupa cek syarat-syaratnya dulu ya! 🙂

#KabarWarungPintar","https://scontent-atl3-1.cdninstagram.com/vp/8886b8194cb8ca951fa92244bfbe14df/5DDF06E2/t51.2885-15/e35/59552062_617702555373752_308663443984676394_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","112",,"warungpintar.co","2019-05-23T06:53:03.000Z","https://www.instagram.com/p/Bxy7Grqgf5O"
"Hayoo, biar puasa makin kuat, diperhatikan jenis-jenis makanan yang dikonsumsi selama sahur ya 😉

#CelotehMawar","https://scontent-atl3-1.cdninstagram.com/vp/4402caffcbc748f75e48412c2030584c/5DF1EE0C/t51.2885-15/e35/61272648_2253413224923810_7510106667252178703_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","110",,"warungpintar.co","2019-05-22T09:26:49.000Z","https://www.instagram.com/p/Bxwn6FIAus1"
"Warung sudah menjadi bagian dari Indonesia bahkan sebelum masyarakat mengenal kata merdeka. Bisnis yang punya hubungan erat dengan keluarga ini pun telah tumbuh sebagai tempat di mana masyarakat berkumpul, berinteraksi dan saling bertukar inspirasi.

Kamu punya kenangan apa saja ketika berada di warung? Tidak sedikit orang Indonesia pasti punya berbagai momen yang berhubungan dengan warung, entah itu di kala sendiri, bersama keluarga dekat, atau dengan teman terkasih.

Merayakan warung berarti juga merayakan kebersamaan. Mari kita bantu warung-warung di sekitar agar semakin pintar dalam bersaing di era serba cepat ini. Buktikan kecintaanmu pada warung di sekitarmu dengan foto warung yang ingin kamu bantu dan kirim ke bit.ly/pintarinwarung supaya mereka bisa bergabung Warung Pintar.","https://scontent-atl3-1.cdninstagram.com/vp/e6f6843753b69982f20b2f3866b4be2e/5DD8030C/t51.2885-15/e35/60936206_2818524241497058_5443701463605282707_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","222",,"warungpintar.co","2019-05-20T10:03:23.000Z","https://www.instagram.com/p/BxrigIDHFso"
"Selamat Hari Kebangkitan Nasional!

Dulu, kebangkitan nasional dimaknai sebagai cikal bakal dalam memperjuangkan kemerdekaan. Sekarang, mari maknai kebangkitan nasional dengan semangat memulai hari!

#KabarWarungPintar","https://scontent-atl3-1.cdninstagram.com/vp/c6da31967a591a3ff33dc9e85f172a28/5DE2D73C/t51.2885-15/e35/59478036_136609194094262_1492638114655433611_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","68",,"warungpintar.co","2019-05-20T05:51:32.000Z","https://www.instagram.com/p/BxrFrjunirf"
"Halo Sobat Warung sekalian!

Jum'at kemarin, teman-teman AnWar mengadakan acara BBQ-an yang diikuti buka bersama lho. Seru banget! Nah, MaWar juga mau tahu dong, cerita buka bersama kamu dengan orang-orang terdekat selama bulan puasa ini. 😁

#KabarWarungPintar","https://scontent-atl3-1.cdninstagram.com/vp/ea7feae95eb62ca4250286af02c472ab/5DD31195/t51.2885-15/e35/58968161_2284984615085406_8578759416524047213_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","253",,"warungpintar.co","2019-05-18T07:57:57.000Z","https://www.instagram.com/p/BxmKjqCnbqw"
"Halo Sobat Warung!
Minggu kedua puasa masih kuat kan? Tes dulu yuk lewat tebak-tebakan. Kira-kira nama buah yang dimaksud apa aja ya? 😀😀 #KuisPintar","https://scontent-atl3-1.cdninstagram.com/vp/b99db3d35cdbb4c79358e9abf1d6b452/5DDBC06C/t51.2885-15/e35/58755297_356924658291353_6134411389907451481_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","119",,"warungpintar.co","2019-05-17T07:55:44.000Z","https://www.instagram.com/p/BxjlgjKA8sP"
"Sebelum menjadi Juragan Warung Pintar, Pak Nurdiyansyah adalah seorang driver ojek online. Di luar itu, Juragan warung Permata XI ini sempat punya usaha seblak di rumahnya. Ketika bergabung dengan Warung Pintar, Pak Nurdiyansah pun mampu mengabungkan 2 pekerjaan tersebut. Ia pun masih tetap berbisnis, dan menjadikan warungnya sebagai tempat nongkrong para ojek online yang menunggu orderan. 
Berkat usahanya sekarang, Pak Nurdiyansah mampu memenuhi kebutuhan keluarganya. Juragan yang punya tanggungan 1 istri dan 1 anak yang masih kecil ini pun, bermimpi untuk membuka usaha kuliner sarapan pagi. 
#CeritaJuragan","https://scontent-atl3-1.cdninstagram.com/vp/909531a68f700db2f98967efc41e7d2f/5DCFED1E/t51.2885-15/e35/59681313_826906927664634_7237322765119565309_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","319",,"warungpintar.co","2019-05-16T07:59:58.000Z","https://www.instagram.com/p/BxhBMo9g1FO"
"Bulan puasa selalu dijadikan ajang buat reuni dan ngumpul bareng lewat acara buka bersama (bukber). Nah, MaWar mau nanya dong, hari ini rencana bukber kalian sama siapa aja? 🙂

#CelotehMawar","https://scontent-atl3-1.cdninstagram.com/vp/02627d25445f04a77b89b9d8bfbfd0a5/5DF3CE7B/t51.2885-15/e35/60159143_133905994453252_4479049416912116243_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","111",,"warungpintar.co","2019-05-15T07:50:25.000Z","https://www.instagram.com/p/BxebT4wAXQ9"
"Ignore this post if you don’t want to be a part of passionate people who never stop fighting for Indonesia’s economy through warung. 
If you do, go to http://bit.ly/WarungPintarJobs and show us how smart your solutions are.","https://scontent-atl3-1.cdninstagram.com/vp/3d847a21e806cb977793eabc782f2175/5DD6DC36/t51.2885-15/e35/60488509_373560390168761_6009827561694658957_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","127",,"warungpintar.co","2019-05-14T05:32:03.000Z","https://www.instagram.com/p/BxbmrnigGc6"
"Hayoo, buat Sobat Warung yang mau daftar Warung Pintar, kalau ada yang mau ditanyakan, mending cek Pertanyaan Umum dulu yuk. 
Bisa langsung cus ke bit.ly/pertanyaanumumwp ya 😁😁 #KabarWarungPintar","https://scontent-atl3-1.cdninstagram.com/vp/5341fac13864f5999bb127679daaefba/5DD3E366/t51.2885-15/e35/58453794_2836605916379869_3650268900971531300_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","148",,"warungpintar.co","2019-05-13T07:54:35.000Z","https://www.instagram.com/p/BxZSMr-gaTe"
"Siapa bilang warung nggak bisa jadi tempat nyaman buat duduk-duduk santai? Mungkin yang bilang kayak gitu belum pernah ke Warung Pintar. Coba ajak sekali-kali teman kamu itu menikmati asiknya nongkrong di warung serba komplit kayak Warung Pintar 😎

#SerbaSerbiWarung","https://scontent-atl3-1.cdninstagram.com/vp/e9dd8c72373a83dfcfca4a559f903090/5E10082F/t51.2885-15/e35/60009588_283153095972817_4344983016957886392_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com","569",,"warungpintar.co","2019-05-12T08:35:57.000Z","https://www.instagram.com/p/BxWyIr8Akso"
